Brand,Price,Body,Mileage,EngineV,Engine Type
Mercedes-Benz,10.146433731146518,sedan,137,2.2,Diesel
BMW,8.101677747454572,sedan,360,2.5,Petrol
Toyota,10.264652401747712,crossover,80,3.5,Gas
Volkswagen,9.137769679141348,van,200,1.6,Diesel
Toyota,9.148464968258095,sedan,148,1.8,Gas
Audi,10.043249494911286,crossover,180,3.6,Gas
BMW,8.411832675758411,sedan,370,4.0,Petrol
Mitsubishi,10.081633737919603,crossover,1,1.8,Petrol
Mercedes-Benz,11.58987724680423,crossover,0,3.0,Diesel
Volkswagen,9.464982590349763,sedan,157,1.8,Gas
Mercedes-Benz,9.60911649193355,van,211,2.2,Other
Volkswagen,9.674074388208323,other,160,1.8,Petrol
Volkswagen,9.137769679141348,van,154,2.0,Gas
Mercedes-Benz,8.85366542803745,other,260,2.2,Diesel
Mitsubishi,9.595602772766828,crossover,240,3.2,Diesel
Toyota,9.98966524877718,crossover,63,2.0,Petrol
Audi,11.127262984158243,crossover,20,3.0,Petrol
Mercedes-Benz,8.85366542803745,sedan,370,2.2,Petrol
Mercedes-Benz,11.156250521031495,other,21,6.0,Petrol
Volkswagen,9.998797732340453,sedan,65,2.0,Petrol
Mercedes-Benz,9.846917201047734,other,50,3.5,Petrol
BMW,9.179881164491475,sedan,267,2.0,Diesel
Volkswagen,8.48673398393153,vagon,300,1.9,Diesel
Mercedes-Benz,9.071078304642676,other,260,2.2,Diesel
Toyota,9.595602772766828,sedan,139,3.5,Petrol
Volkswagen,10.085767441795337,sedan,1,1.6,Diesel
Mitsubishi,10.106428396532818,crossover,11,2.5,Diesel
Mercedes-Benz,10.06475570013225,van,161,2.2,Diesel
Volkswagen,9.210340371976184,van,160,1.6,Diesel
Volkswagen,9.179881164491475,van,255,2.5,Diesel
Renault,8.85366542803745,vagon,280,1.5,Diesel
Renault,7.346010209913293,other,245,2.0,Petrol
Mercedes-Benz,10.770588040219511,van,0,2.2,Diesel
Toyota,10.203592144986466,other,105,2.5,Diesel
BMW,11.082142548877775,crossover,0,2.5,Diesel
Renault,9.903837491300417,sedan,2,1.5,Diesel
Volkswagen,9.648595302907339,crossover,167,3.2,Petrol
Volkswagen,8.293799608846818,hatch,152,1.0,Petrol
BMW,9.902987427494446,sedan,1,2.0,Diesel
Mercedes-Benz,10.545341438708522,sedan,42,1.6,Petrol
Volkswagen,9.927083954751296,van,1,1.6,Diesel
Volkswagen,9.174713194333032,vagon,200,1.4,Gas
BMW,10.532096211958502,crossover,115,3.0,Diesel
Mercedes-Benz,9.449357272446683,van,193,2.2,Diesel
Toyota,8.411832675758411,hatch,207,1.3,Petrol
Mercedes-Benz,7.783224016336037,sedan,3,3.0,Diesel
Mercedes-Benz,8.85352256068954,sedan,330,2.0,Petrol
Volkswagen,9.093806555720231,van,169,1.9,Diesel
Mitsubishi,8.987071812848821,sedan,78,1.5,Gas
Volkswagen,9.51044496442652,van,124,2.0,Diesel
Mercedes-Benz,11.60822655382414,crossover,1,3.0,Diesel
Mercedes-Benz,9.55393007636626,van,138,2.2,Diesel
Volkswagen,8.433811582477187,other,290,1.9,Diesel
Mercedes-Benz,8.086410275323782,sedan,250,4.0,Diesel
Mercedes-Benz,9.878169744551839,sedan,157,3.5,Petrol
Audi,7.7406644019172415,vagon,25,2.5,Diesel
Toyota,9.367344120785848,sedan,131,2.4,Petrol
Audi,8.85366542803745,vagon,210,3.0,Diesel
BMW,8.846496938558838,sedan,320,4.4,Gas
Mitsubishi,8.411832675758411,sedan,300,1.6,Gas
Renault,9.433483923290392,vagon,150,1.5,Diesel
BMW,7.696212639346407,sedan,290,2.5,Gas
Renault,9.28266103355581,hatch,136,1.5,Diesel
Mitsubishi,9.035986984831405,sedan,91,1.5,Petrol
Volkswagen,10.257659366256743,sedan,50,2.0,Petrol
BMW,10.709963418403076,sedan,63,4.4,Petrol
Toyota,9.368010565329008,hatch,1,1.0,Petrol
BMW,10.388995368317829,sedan,131,2.0,Diesel
Renault,9.259130536145614,vagon,165,1.5,Diesel
Mercedes-Benz,9.392578591964389,other,215,2.2,Diesel
Mercedes-Benz,9.918376165029878,sedan,198,1.8,Gas
BMW,8.716044050161402,sedan,205,1.8,Petrol
Volkswagen,9.417354541360508,other,248,1.9,Diesel
Toyota,9.371608519572305,sedan,69,1.6,Petrol
BMW,10.864751650053014,sedan,55,3.0,Diesel
Audi,10.338511462885837,crossover,70,2.0,Petrol
Volkswagen,8.556413904569519,van,235,2.0,Diesel
BMW,10.196157166498947,sedan,47,2.0,Petrol
Volkswagen,11.211820372186306,crossover,1,3.0,Diesel
Renault,9.277999020449997,van,150,1.9,Diesel
Mercedes-Benz,9.769956159911606,vagon,113,2.2,Diesel
Toyota,10.335269968961667,crossover,56,2.7,Gas
Volkswagen,7.937374696163295,hatch,140,1.4,Petrol
Mercedes-Benz,9.441452092939569,sedan,123,3.2,Petrol
Volkswagen,9.769956159911606,sedan,144,1.4,Petrol
Toyota,11.127262984158243,crossover,67,4.5,Diesel
Toyota,10.4341158035983,crossover,44,3.5,Petrol
Toyota,10.271596874100524,crossover,20,2.5,Petrol
Volkswagen,9.20029003612268,van,230,1.9,Diesel
Toyota,10.747207591575448,other,4,3.0,Diesel
BMW,10.114558522616068,other,85,4.4,Petrol
Volkswagen,8.131530710604252,van,175,1.4,Petrol
Mitsubishi,8.948975607841776,sedan,139,1.5,Petrol
Toyota,9.852194258148577,crossover,263,4.2,Diesel
BMW,8.160518247477505,sedan,185,2.0,Diesel
Volkswagen,9.602382459752207,other,177,2.0,Diesel
Mitsubishi,10.491274217438248,crossover,0,2.4,Petrol
Volkswagen,9.546455401949554,van,147,1.6,Diesel
Toyota,9.20029003612268,sedan,130,2.3,Gas
Mitsubishi,8.922658299524402,hatch,138,1.3,Petrol
Volkswagen,10.118598932153073,sedan,2,1.6,Diesel
Renault,8.867850063029406,hatch,127,2.0,Gas
Toyota,10.714417768752456,crossover,80,4.0,Petrol
Mercedes-Benz,7.823645930834952,sedan,300,3.0,Diesel
Mitsubishi,9.159047077588632,sedan,136,2.0,Petrol
BMW,9.95227771670556,sedan,186,3.0,Petrol
Volkswagen,9.345745008982385,van,140,2.0,Diesel
Volkswagen,11.102638751582846,crossover,0,3.0,Diesel
Volkswagen,9.011889433252344,hatch,164,1.4,Petrol
Renault,8.433594167539924,van,190,1.5,Diesel
Volkswagen,9.093806555720231,sedan,62,1.6,Petrol
Toyota,9.539644119118783,hatch,79,1.6,Gas
BMW,8.612503371220562,sedan,200,3.5,Gas
Mercedes-Benz,8.612503371220562,sedan,360,2.0,Gas
Volkswagen,8.691146498539675,van,213,1.6,Gas
Mitsubishi,9.85214162518454,crossover,173,3.8,Gas
Mercedes-Benz,11.728036844587175,crossover,0,3.0,Petrol
Volkswagen,9.350102314351341,sedan,130,2.0,Diesel
Mercedes-Benz,8.411832675758411,sedan,240,3.2,Other
BMW,10.460242108190519,crossover,35,3.0,Petrol
Mitsubishi,9.47262771040802,crossover,84,2.4,Petrol
Toyota,9.947504437952903,crossover,180,4.7,Gas
Mercedes-Benz,10.19988156558993,sedan,150,5.5,Petrol
Volkswagen,10.81975828421028,van,59,2.0,Diesel
Mercedes-Benz,8.294049640102028,crossover,287,4.0,Diesel
Volkswagen,10.864751650053014,crossover,19,3.0,Diesel
Mercedes-Benz,10.292145542327912,sedan,37,1.8,Petrol
Volkswagen,9.857443614034722,other,120,1.4,Petrol
BMW,10.725467604939041,other,26,2.0,Diesel
BMW,8.881836305004146,sedan,255,2.8,Petrol
BMW,10.114558522616068,vagon,142,2.0,Diesel
Toyota,9.95227771670556,crossover,74,2.0,Petrol
Mitsubishi,9.581903928408666,crossover,90,3.0,Petrol
Mercedes-Benz,9.532423871145296,sedan,222,3.0,Gas
Volkswagen,10.165813354725493,sedan,60,1.8,Petrol
Volkswagen,9.164819856674374,sedan,174,2.0,Petrol
Renault,9.179881164491475,van,152,2.0,Diesel
Renault,9.367344120785848,van,150,2.3,Diesel
Volkswagen,8.575462099540212,vagon,259,1.6,Gas
Audi,10.021270588192511,sedan,159,5.2,Petrol
Renault,9.02401079378469,van,221,1.5,Diesel
Volkswagen,8.496990484098719,van,198,1.6,Petrol
BMW,8.99961934066053,sedan,245,2.0,Diesel
Volkswagen,8.389359819906353,sedan,290,1.8,Gas
BMW,9.159047077588632,crossover,110,3.0,Diesel
Audi,9.159047077588632,vagon,160,2.7,Gas
Toyota,8.37793112408273,sedan,35,2.2,Gas
Volkswagen,9.210340371976184,van,224,2.5,Diesel
BMW,11.082142548877775,crossover,58,4.4,Petrol
Renault,9.011889433252344,hatch,79,1.6,Petrol
Volkswagen,9.998797732340453,crossover,98,2.0,Diesel
Volkswagen,9.495590740230375,sedan,0,1.6,Petrol
Volkswagen,9.137769679141348,vagon,150,2.0,Petrol
Volkswagen,8.809862805379057,van,300,2.4,Diesel
Mercedes-Benz,8.268731832117737,sedan,385,1.8,Petrol
Mercedes-Benz,7.673223121121708,sedan,360,2.9,Diesel
Renault,9.315690887584008,vagon,190,1.5,Diesel
Renault,8.922658299524402,other,160,2.0,Gas
BMW,11.512915464920228,other,0,3.0,Petrol
Volkswagen,9.9281801651265,hatch,56,2.0,Diesel
Mercedes-Benz,11.686878772093667,sedan,27,3.0,Diesel
Mitsubishi,10.616437360392252,crossover,0,2.4,Diesel
Renault,9.277999020449997,van,265,2.0,Diesel
Volkswagen,11.156107653683586,van,1,2.0,Diesel
Volkswagen,9.433483923290392,sedan,128,2.0,Petrol
Audi,9.615805480084347,vagon,154,2.0,Diesel
Mitsubishi,8.748304912379623,sedan,126,1.6,Petrol
Renault,9.51044496442652,hatch,10,1.6,Petrol
Volkswagen,9.786953736280177,crossover,210,3.0,Diesel
Volkswagen,9.210340371976184,van,71,1.2,Petrol
Volkswagen,9.287301413112312,other,146,1.6,Diesel
Mercedes-Benz,9.296518068217235,sedan,360,5.0,Gas
Volkswagen,9.615805480084347,vagon,69,1.4,Petrol
Volkswagen,9.195226734166134,sedan,110,2.0,Petrol
Mitsubishi,9.047821442478408,crossover,320,3.0,Gas
Volkswagen,9.60911649193355,vagon,170,1.6,Diesel
Mitsubishi,9.350102314351341,sedan,72,2.4,Petrol
Audi,9.047821442478408,sedan,247,2.5,Diesel
Mitsubishi,9.464982590349763,sedan,40,2.0,Petrol
Mitsubishi,10.325481962595504,sedan,72,2.0,Petrol
Mercedes-Benz,10.680516217076775,other,51,3.0,Diesel
BMW,10.325481962595504,sedan,73,2.0,Petrol
Mercedes-Benz,7.408530566894626,sedan,257,1.8,Gas
Renault,9.137769679141348,vagon,184,1.5,Diesel
Mercedes-Benz,10.325481962595504,sedan,89,6.3,Petrol
Mercedes-Benz,9.698920386794853,van,175,2.2,Diesel
Renault,8.656955133791396,crossover,225,2.0,Gas
Mercedes-Benz,10.905955980651335,sedan,29,3.0,Diesel
Mercedes-Benz,9.350102314351341,van,209,2.2,Diesel
Mercedes-Benz,10.887436932884098,crossover,46,5.5,Petrol
Renault,9.332558004700433,van,183,2.0,Diesel
Volkswagen,9.539644119118783,crossover,156,2.0,Diesel
Audi,9.568014816247999,sedan,175,3.0,Petrol
Volkswagen,8.922658299524402,van,280,1.6,Diesel
Volkswagen,10.92512880001811,van,63,2.0,Diesel
Volkswagen,8.85352256068954,hatch,195,1.4,Diesel
Mitsubishi,9.350015354048665,van,98,2.4,Petrol
BMW,7.955074273262696,sedan,214,1.9,Petrol
Renault,8.874867635688053,van,118,1.5,Diesel
Audi,10.16199824768763,sedan,104,2.8,Petrol
Toyota,9.433483923290392,hatch,75,1.4,Diesel
Mercedes-Benz,8.732304571033183,van,196,2.2,Diesel
Toyota,10.264652401747712,crossover,92,3.5,Gas
Volkswagen,8.699514748210191,van,419,2.4,Diesel
Audi,10.709963418403076,crossover,100,3.0,Diesel
BMW,10.51867319162636,crossover,186,5.0,Petrol
Audi,8.987196820661973,sedan,234,2.4,Petrol
Volkswagen,9.975808214115753,sedan,1,1.4,Petrol
BMW,8.45531778769815,sedan,200,2.5,Petrol
Mitsubishi,9.648595302907339,crossover,102,3.0,Petrol
Renault,8.974618038455112,van,149,1.5,Diesel
Toyota,10.373491181781864,sedan,22,2.5,Petrol
BMW,10.203555107263542,crossover,180,4.8,Gas
Toyota,8.922658299524402,vagon,196,1.59,Petrol
Mercedes-Benz,9.305559638557117,van,191,2.2,Diesel
Mitsubishi,8.895629627136483,sedan,121,1.6,Gas
Mercedes-Benz,8.987196820661973,van,280,2.2,Diesel
Mitsubishi,9.773094088602532,crossover,115,3.0,Gas
Volkswagen,10.545341438708522,crossover,189,3.0,Diesel
BMW,9.642122788401721,vagon,179,2.0,Diesel
Volkswagen,9.230142999272362,van,137,1.9,Diesel
Mercedes-Benz,8.974618038455112,van,234,2.2,Diesel
Mitsubishi,8.809862805379057,sedan,161,1.6,Gas
Mercedes-Benz,10.308952660644293,other,176,5.5,Petrol
Volkswagen,9.305650551780507,vagon,210,1.9,Diesel
Mercedes-Benz,10.558413520275876,sedan,56,2.2,Diesel
Mercedes-Benz,8.935903526274423,van,280,2.2,Diesel
Volkswagen,9.093806555720231,hatch,90,1.9,Diesel
Toyota,10.060491301345794,crossover,120,4.0,Petrol
Audi,10.51867319162636,sedan,37,2.8,Petrol
Renault,8.630521876723241,vagon,151,1.5,Diesel
Volkswagen,9.846917201047734,sedan,75,1.8,Petrol
Mercedes-Benz,9.674074388208323,vagon,219,3.0,Diesel
Mercedes-Benz,9.629050706834368,sedan,170,2.8,Gas
Volkswagen,9.93788897925346,vagon,74,2.0,Diesel
BMW,9.011889433252344,sedan,210,3.5,Petrol
Mitsubishi,8.594154232552366,van,300,1.6,Petrol
Mitsubishi,9.367344120785848,sedan,82,1.5,Gas
Mitsubishi,9.392661928770137,sedan,121,2.4,Gas
Volkswagen,8.99961934066053,sedan,198,1.6,Petrol
BMW,9.903437551286085,sedan,290,4.8,Petrol
Audi,10.373491181781864,sedan,103,2.0,Diesel
Volkswagen,8.732304571033183,van,340,1.8,Petrol
BMW,7.313220387090301,sedan,270,2.5,Diesel
Volkswagen,9.792555991828847,other,119,2.0,Diesel
Mercedes-Benz,10.657259354912508,sedan,140,5.5,Petrol
BMW,8.294049640102028,sedan,335,2.0,Diesel
Mitsubishi,9.487972108574462,crossover,124,3.0,Gas
Mercedes-Benz,10.126231023828998,sedan,85,5.5,Petrol
BMW,10.718852365820323,crossover,68,3.0,Diesel
Toyota,9.820105943597078,crossover,160,4.7,Gas
Volkswagen,9.159047077588632,van,212,1.9,Diesel
Audi,10.146433731146518,sedan,140,2.8,Petrol
Volkswagen,9.61573881119536,crossover,200,4.2,Petrol
Volkswagen,9.230142999272362,van,153,2.5,Diesel
Mitsubishi,8.974618038455112,sedan,238,2.0,Gas
BMW,10.86325914102182,hatch,3,2.0,Diesel
Mitsubishi,9.104979856318357,sedan,110,2.0,Petrol
Audi,8.34283980427146,vagon,215,2.5,Diesel
Toyota,10.584055950889214,other,100,4.5,Diesel
BMW,9.104979856318357,sedan,245,3.0,Diesel
Mercedes-Benz,10.081633737919603,sedan,96,3.5,Petrol
Mercedes-Benz,10.915088464214607,crossover,128,3.0,Diesel
Mercedes-Benz,9.367344120785848,sedan,246,5.0,Petrol
Mitsubishi,10.621083413498383,crossover,0,2.4,Diesel
BMW,10.645424897265505,sedan,71,2.99,Petrol
Renault,9.400960731584833,crossover,138,2.5,Gas
Toyota,9.341368634382587,sedan,118,1.4,Petrol
Audi,8.85366542803745,vagon,320,1.9,Diesel
BMW,8.160518247477505,hatch,1,2.0,Petrol
Mitsubishi,10.077440859659566,crossover,45,2.5,Diesel
Mercedes-Benz,9.159047077588632,other,220,2.2,Diesel
BMW,10.532096211958502,other,55,2.0,Petrol
Renault,8.699514748210191,van,1,1.9,Diesel
Mercedes-Benz,11.184407509012852,crossover,0,2.2,Diesel
Mercedes-Benz,9.225228984469933,other,190,2.2,Diesel
Audi,9.02401079378469,sedan,186,2.5,Diesel
BMW,7.8632667240095735,sedan,270,2.0,Diesel
Mercedes-Benz,8.160518247477505,sedan,250,2.7,Diesel
Mercedes-Benz,10.305613759378778,crossover,86,3.0,Gas
Volkswagen,9.903437551286085,sedan,107,1.8,Petrol
Volkswagen,8.699514748210191,van,180,2.0,Diesel
Mercedes-Benz,9.296518068217235,van,360,2.2,Other
Volkswagen,9.21024036697585,van,165,1.6,Diesel
Volkswagen,9.425451751593128,other,145,3.2,Petrol
Audi,8.160518247477505,sedan,354,2.5,Diesel
BMW,9.947504437952903,crossover,230,3.0,Diesel
Audi,8.330863613224745,sedan,220,2.5,Diesel
Volkswagen,8.318742252692399,van,345,1.9,Diesel
Mercedes-Benz,10.257659366256743,sedan,86,5.5,Petrol
Toyota,9.846917201047734,crossover,90,2.0,Petrol
Mercedes-Benz,9.433483923290392,van,167,2.2,Diesel
Renault,7.90100705199242,other,160,2.0,Petrol
Audi,9.230142999272362,sedan,120,2.0,Petrol
BMW,8.83927669058535,sedan,238,3.5,Petrol
Mitsubishi,9.487972108574462,crossover,79,2.4,Gas
Mercedes-Benz,11.736061016252439,crossover,0,3.0,Diesel
BMW,8.318742252692399,sedan,200,2.7,Petrol
Mercedes-Benz,8.070906088787819,sedan,229,2.7,Diesel
Toyota,9.52507811645139,crossover,160,2.0,Petrol
Mitsubishi,8.648221453822641,sedan,176,1.6,Petrol
Mercedes-Benz,8.779557455883728,other,215,2.2,Diesel
Volkswagen,10.691944912900398,crossover,150,4.2,Diesel
BMW,10.51867319162636,sedan,130,3.0,Petrol
BMW,10.292145542327912,crossover,189,3.0,Diesel
Mercedes-Benz,11.502875129116727,van,5,1.6,Diesel
Volkswagen,8.496990484098719,sedan,350,2.0,Gas
Renault,8.691146498539675,sedan,277,1.5,Diesel
Mercedes-Benz,9.814656338829513,sedan,155,3.0,Petrol
Mercedes-Benz,8.45531778769815,sedan,280,2.8,Petrol
Toyota,10.532096211958502,crossover,115,5.7,Petrol
Volkswagen,9.615805480084347,van,230,2.5,Diesel
Mercedes-Benz,8.83927669058535,sedan,350,3.0,Diesel
Mercedes-Benz,9.02401079378469,van,230,2.2,Diesel
Renault,8.1886891244442,van,199,1.9,Diesel
Audi,7.824046010856292,vagon,280,2.5,Other
Volkswagen,10.60905725309463,crossover,37,3.0,Diesel
Mercedes-Benz,11.350406535472453,van,3,2.2,Diesel
Audi,8.476371196895983,sedan,341,2.8,Petrol
Mercedes-Benz,9.159047077588632,vagon,180,3.2,Diesel
Toyota,9.449357272446683,sedan,160,2.4,Gas
Volkswagen,9.28720881623276,van,128,1.9,Diesel
Audi,10.21464198117305,other,150,4.2,Petrol
Toyota,9.998752276761909,other,65,2.5,Petrol
Mercedes-Benz,9.581903928408666,van,300,2.2,Diesel
Audi,9.433483923290392,sedan,146,1.8,Petrol
Renault,8.881836305004146,van,123,1.5,Diesel
Mitsubishi,9.011889433252344,sedan,160,2.0,Gas
Volkswagen,9.487972108574462,van,150,1.4,Gas
Audi,10.021270588192511,sedan,124,3.0,Diesel
BMW,8.294049640102028,sedan,230,2.0,Diesel
Toyota,9.332558004700433,sedan,260,3.5,Gas
Toyota,9.137769679141348,sedan,185,1.6,Gas
Mitsubishi,9.903487552536127,crossover,135,2.5,Diesel
Volkswagen,9.740968623038354,other,184,3.6,Petrol
BMW,10.941995917134532,crossover,45,3.0,Diesel
BMW,9.071078304642676,sedan,355,3.0,Diesel
BMW,8.433811582477187,sedan,340,2.0,Gas
Mercedes-Benz,10.46310334047155,crossover,154,3.2,Diesel
Volkswagen,8.83927669058535,sedan,256,1.8,Petrol
Volkswagen,8.34283980427146,van,210,2.0,Diesel
Mitsubishi,10.021270588192511,other,57,2.5,Other
Volkswagen,8.411832675758411,van,380,2.0,Diesel
Volkswagen,8.476371196895983,hatch,90,1.9,Diesel
Volkswagen,9.296518068217235,sedan,136,1.8,Petrol
Volkswagen,9.20029003612268,other,178,2.5,Diesel
Mercedes-Benz,9.38429367909962,sedan,110,2.57,Petrol
Mercedes-Benz,8.556413904569519,sedan,370,2.0,Petrol
Volkswagen,9.764225485202621,sedan,73,1.8,Petrol
Renault,8.82453082152646,van,140,1.5,Diesel
Mercedes-Benz,7.7406644019172415,sedan,300,2.0,Petrol
Mercedes-Benz,10.398183794372235,crossover,109,3.0,Diesel
Volkswagen,8.51699317141357,sedan,145,2.0,Petrol
Volkswagen,9.296518068217235,vagon,185,1.4,Petrol
Mercedes-Benz,10.463074768634808,other,85,5.5,Petrol
Volkswagen,8.318742252692399,hatch,160,1.8,Petrol
Toyota,9.104979856318357,sedan,232,2.4,Petrol
Toyota,9.846917201047734,crossover,161,2.7,Gas
Volkswagen,9.711115659888671,sedan,123,1.8,Petrol
Toyota,9.580109215426074,crossover,115,2.0,Petrol
BMW,8.293799608846818,sedan,250,3.0,Diesel
Audi,8.517193191416238,sedan,370,2.3,Petrol
Toyota,9.126958763037132,sedan,250,2.4,Gas
Volkswagen,8.699514748210191,vagon,250,5.0,Diesel
Volkswagen,9.495519314209846,sedan,133,1.8,Petrol
Renault,9.777894283757938,crossover,0,1.2,Petrol
BMW,10.221941283654663,sedan,100,2.0,Petrol
BMW,9.487972108574462,sedan,150,2.2,Petrol
Audi,10.477287975463508,crossover,130,3.0,Diesel
Toyota,10.643041105910228,crossover,89,4.5,Diesel
Renault,9.259130536145614,crossover,93,1.5,Diesel
Mercedes-Benz,9.21024036697585,sedan,250,2.2,Diesel
Mercedes-Benz,10.118598932153073,other,160,3.0,Diesel
Mercedes-Benz,8.101677747454572,sedan,330,2.0,Gas
Mitsubishi,8.83927669058535,sedan,122,1.6,Petrol
Renault,8.895629627136483,van,212,1.5,Diesel
Mitsubishi,9.350102314351341,crossover,142,2.4,Petrol
Toyota,10.513253124157023,crossover,77,3.0,Diesel
Mercedes-Benz,9.883284845218608,van,127,1.8,Diesel
Mitsubishi,9.02401079378469,crossover,161,2.0,Petrol
Mercedes-Benz,9.487972108574462,van,260,2.2,Diesel
Mercedes-Benz,10.271596874100524,other,78,3.5,Petrol
BMW,8.83927669058535,sedan,280,2.0,Gas
Renault,8.935903526274423,sedan,97,1.6,Petrol
BMW,10.221941283654663,sedan,170,2.0,Diesel
BMW,10.308952660644293,sedan,78,3.8,Petrol
Volkswagen,8.948975607841776,sedan,180,1.8,Petrol
Mercedes-Benz,9.332558004700433,other,220,3.2,Diesel
Toyota,9.409191230721348,sedan,157,2.4,Gas
Mercedes-Benz,10.837618202538614,crossover,85,3.0,Diesel
Mercedes-Benz,10.431170293368542,other,100,5.5,Petrol
Renault,9.38429367909962,van,143,2.0,Diesel
Mitsubishi,8.909235279192261,sedan,189,1.6,Petrol
BMW,9.287301413112312,sedan,288,4.4,Gas
Toyota,10.030120203469494,crossover,128,4.0,Gas
Mercedes-Benz,9.615805480084347,sedan,67,2.8,Other
Renault,9.02401079378469,hatch,168,1.6,Petrol
Renault,9.047703788498627,van,120,1.5,Diesel
Volkswagen,9.099408811268901,sedan,140,1.6,Petrol
Volkswagen,8.922658299524402,sedan,272,2.8,Gas
Volkswagen,8.8023721336499,van,223,1.9,Diesel
Audi,8.779557455883728,sedan,365,4.2,Gas
Volkswagen,9.071078304642676,van,158,2.5,Diesel
Volkswagen,9.392661928770137,sedan,152,1.8,Petrol
Audi,9.72913416539135,sedan,47,1.2,Petrol
Toyota,10.085809109330082,sedan,16,2.5,Petrol
Volkswagen,9.947504437952903,sedan,82,2.0,Diesel
Volkswagen,9.769956159911606,sedan,76,1.8,Petrol
Mercedes-Benz,10.550590794594667,sedan,39,1.6,Petrol
Mercedes-Benz,8.594154232552366,other,300,3.2,Gas
Volkswagen,9.786953736280177,sedan,180,3.0,Diesel
BMW,9.472704636443673,sedan,90,5.0,Petrol
Volkswagen,9.301094735244646,van,177,2.0,Diesel
Mercedes-Benz,8.242756345714477,crossover,250,3.2,Gas
Mitsubishi,8.895629627136483,sedan,137,1.6,Gas
Mercedes-Benz,9.898475010712584,other,52,1.8,Petrol
Mercedes-Benz,8.895629627136483,vagon,380,2.9,Diesel
Audi,9.190137664658664,vagon,253,1.9,Diesel
Renault,8.771835409789817,van,186,1.5,Diesel
Volkswagen,10.257659366256743,other,38,2.0,Diesel
Renault,9.268609280100158,vagon,220,2.5,Other
Volkswagen,9.38429367909962,sedan,144,1.6,Gas
Toyota,8.974618038455112,sedan,170,3.0,Petrol
Mercedes-Benz,10.689669599063263,crossover,89,3.0,Diesel
Volkswagen,9.082507000466299,van,145,2.0,Gas
Volkswagen,9.035986984831405,sedan,230,1.8,Gas
Volkswagen,10.134599273499514,crossover,78,2.0,Diesel
Renault,9.433403920090221,van,78,2.0,Diesel
Volkswagen,9.093806555720231,van,167,2.0,Gas
Volkswagen,9.674074388208323,vagon,1,2.0,Diesel
BMW,9.903487552536127,sedan,230,6.0,Petrol
BMW,11.156236235215168,crossover,0,2.5,Diesel
Volkswagen,9.210340371976184,sedan,98,1.6,Petrol
Renault,9.407468436087111,vagon,95,1.5,Diesel
Toyota,9.947504437952903,crossover,69,2.7,Petrol
BMW,8.909235279192261,sedan,277,3.5,Gas
Audi,9.814656338829513,sedan,125,2.0,Diesel
BMW,7.824046010856292,sedan,242,3.0,Diesel
Audi,10.878028324431728,crossover,112,4.2,Diesel
Audi,7.4673710669175595,vagon,330,1.9,Diesel
Renault,8.699514748210191,vagon,225,1.5,Diesel
BMW,10.596634733096073,crossover,48,4.4,Petrol
Mercedes-Benz,11.545712061981565,crossover,0,3.0,Diesel
Mercedes-Benz,9.602382459752207,sedan,218,3.2,Diesel
Mercedes-Benz,9.464982590349763,hatch,130,2.0,Petrol
Volkswagen,9.994241915804592,crossover,136,3.0,Diesel
BMW,8.575462099540212,sedan,204,1.8,Petrol
Mitsubishi,7.377133712833954,sedan,156,1.8,Petrol
BMW,7.7406644019172415,sedan,189,1.8,Petrol
Renault,8.881836305004146,sedan,69,1.4,Petrol
BMW,11.561706105284784,crossover,2,3.0,Diesel
